"id","imo","sector","destination","top1","score1","top2","score2","top3","score3","top4","score4","top5","score5"
"96192","9819959","CONTAINER","USPAB","Palm Beach + USPAB","100","Paulsboro + USPAU","80","Albany, New York, U.S.A. + USALB","80","Perth Amboy + USPAY","80","Everett, Washington, U.S.A. + USPAE","80"
"96196","9254202","TANKER","ILHFA","Haifa + ILHFA","100","Hadera + ILHAD","80","Eilat + name","60","Haifa + name","60","Eilat + ILETH","60"
"96210","9560388","DRY BULK","CNTAO","Qingdao (formerly Tsingtao) + CNTAO","100","TAICANG + 	CNTA","89","Cinta + name","80","Taixing + CNTAX","80","Taizhou + CNTZO","80"
"96246","9339600","CONTAINER","ECGYE","Guayaquil + ECGYE","100","Escee + name","60","Pecem + name","60","Chancay + PECHY","60","Coruna + ESLCG","60"
"96275","9724025","TANKER","KRUSN","Ulsan + KRUSN","100","Daesan + KRTSN","80","Busan + KRPUS","80","Borusan + name","67","Karimun + name","67"
"96290","9125645","TANKER","FRBOD>FRURO","Rouen + FRURO&&>","100","Rochefort + FRRCO&&>","80","Ferrol + name&&>","73","Faro + name&&>","67","Floro + name&&>","60"
"96294","9114244","TANKER","SGSIN WBG A","Singapore + SGSIN","100","Spring Bay + name","57","Bassein + name","56","Hastings + name","53","Assab + name","50"
"96297","9696589","TANKER","RUPRI","Primorsk + RUPRI","100","Pori + name","67","Prai + name","67","Bouri + name","60","Praia + name","60"
"96300","9539494","CONTAINER","MZMPM","Maputo + MZMPM","100","Moma + MZMMW","80","Tanjung Manis + MYTMP","60","Cozumel + MXCZM","60","Tanger Med + MAPTM","60"
"96309","9830991","DRY BULK","CNHUA","Huangpu (formerly Whampoa) + CNHUA","100","Huizhou + CNHUI","80","Zhanjiang (formerly Tsamkong) + CNZHA","80","Huanghua + CNHUH","80","Huludao + CNHUD","80"
"96335","9276236","TANKER","IDMRK","Merak + IDMRK","100","Madura + IDMDR","80","Muara Sabak Anchorage + IDMSK","80","Tarakan + IDTRK","80","Muara Bangkong + IDMBK","80"
"96357","9293806","CONTAINER","RUNJK-CNXMN","Xiamen + CNXMN","100","Nakhodka + RUNJK","100","Kanmon-Ko + name","50","Jiangmen + CNJMN","50","Nouakchott + MRNKC","50"
"96368","9070462","DRY BULK","KRPTK","Pyeong Taek + KRPTK","100","Keret + name","60","Kotka + name","60","Tokuyama + JPTKY","60","Tomakomai + JPTMK","60"
"96371","9383259","CONTAINER","USNTD>USLGB","Long Beach + USLGB&&>","100","Dillingham + USDLG&&>","80","Wilmington, Delaware, U.S.A. + USILG&&>","80","Albany, New York, U.S.A. + USALB&&>","80","Longview + USLOG&&>","80"
"96380","9773753","TANKER","SAYNB","Yanbu + SAYNB","100","Istanbul + name","62","Akyab + name","60","Assab + name","60","Busan + name","60"
"96403","9234094","DRY BULK","ITLIV","Livorno + ITLIV","100","Dili + name","67","Silivri + name","67","Haili + name","60","Tivat + name","60"
"96423","9717682","DRY BULK","SGSIN","Singapore + SGSIN","100","Bassein + name","67","Messina + name","67","Shengjin + name","62","Stugsund + name","62"
"96432","9122942","DRY BULK","GBTEE","Teesport + GBTEE","100","Gee + name","75","Stornoway + 	GBST","67","Belem + name","60","Gabes + name","60"
"96492","9216482","DRY BULK","RULED","St Petersburg, Russia + RULED","100","Redi + name","67","Lulea + name","60","Rouen + name","60","De Kastri + RUDKA","60"
"96510","9353230","CONTAINER","PABLB","Balboa + PABLB","100","Palu + name","67","Pagbilao + name","62","Kabil + name","60","Palma + name","60"
"96518","9732321","CONTAINER","EG SUZ>CNYTN","Yantian + CNYTN&&>","100","Tianjin + CNTNJ&&>","80","Yantai + CNYNT&&>","80","Coryton + name&&>","67","TAICANG + 	CNTA&&>","67"
"96540","9286712","DRY BULK","PLGDY","Gdynia + PLGDY","100","Gdansk + PLGDN","80","Londonderry + GBLDY","60","Cagayan de Oro + PHCGY","60","Plymouth, U.K. + GBPLY","60"
"96574","9728241","TANKER","RUPRI","Primorsk + RUPRI","100","Pori + name","67","Prai + name","67","Bouri + name","60","Praia + name","60"
"96580","9656888","TANKER","CNQZH","Qinzhou + CNQZH","100","Zhanjiang (formerly Tsamkong) + CNZHA","80","Zhuhai + CNZUH","80","Yangzhou + CNYZH","80","Zhenjiang + CNZHE","80"
"96620","9301483","CONTAINER","CNSHD","Shidao + CNSHD","100","Shanghai + CNSHG","80","Shekou + CNSHK","80","Shuidong + CNSDG","80","Qinhuangdao + CNSHP","80"
"96659","9463059","CONTAINER","MXZLO","Manzanillo, Mexico + MXZLO","100","Malmo + name","60","Cozumel + MXCZM","60","Coatzacoalcos + MXCOA","60","Manzanillo, Cuba + CUMZO","60"
"96661","9081667","CONTAINER","CNTAO > KRPUS","Busan + KRPUS&&>","100","Ulsan + KRUSN&&>","80","Pusan + name&&>","60","Kristinestad + FIKRS&&>","60","Ponce + PRPSE&&>","60"
"96672","9007867","DRY BULK","ITGIT","Gioia Tauro + ITGIT","100","Itaguai + name","67","Kitimat + name","67","Taganito + name","62","Togliati + name","62"
"96676","9316141","DRY BULK","BRRIG","Rio Grande + BRRIG","100","Itaguai + BRIGI","80","Burbridge + name","71","Bari + name","67","Riga + name","67"
"96731","9618850","TANKER","GBTEE","Teesport + GBTEE","100","Gee + name","75","Stornoway + 	GBST","67","Belem + name","60","Gabes + name","60"
"96765","9350422","TANKER","BRSUA","Suape + BRSUA","100","Salvador + BRSSA","80","Guamare + BRGUA","80","Santana + BRSAN","80","Borusan + name","67"
"96767","8611752","DRY","TWKHH","Kaohsiung + TWKHH","100","Hualien + TWHUN","60","Khanom + THKHA","60","Phnom Penh + KHPNH","60","Sha Lung + TWSHL","60"
"96768","9275036","CONTAINER","CRLIO","Puerto Limon + CRLIO","100","Corinto + name","67","Caripito + name","62","Carlisle + name","62","IRAKLION + name","62"
"96776","9246592","DRY BULK","BRVIX>BEANR","Antwerp + BEANR&&>","100","Bar + name&&>","75","Belair + name&&>","73","Becancour + name&&>","71","Bremanger + name&&>","71"
"96777","9440241","DRY BULK","FRMRS","Marseilles + FRMRS","100","Ambes + FRAMS","80","Kramfors + name","62","Marmaris + name","62","Primorsk + name","62"
"96784","9528043","TANKER","FRFOS","Fos + FRFOS","100","Fos + name","75","Faro + name","67","Kramfors + name","62","Floro + name","60"
"96891","9303792","CONTAINER","AEJEA","Jebel Ali + AEJEA","100","Jebel Dhanna - Ruwais + AEJED","80","Vaja + name","67","Ajman + name","60","Dahej + name","60"
"96893","9553402","TANKER","NGLOS","Lagos, Nigeria + NGLOS","100","Glomfjord + NOGLO","80","Ango Ango + name","67","Los Angeles + name","62","Volos + name","60"
"96902","9347633","DRY BULK","BEANR","Antwerp + BEANR","100","Bar + name","75","Belair + name","73","Becancour + name","71","Bremanger + name","71"
"96904","9126924","CONTAINER","TRIZM>>TRALI","Aliaga + TRALI&&>","100","Yalova + TRYAL&&>","80","Bali + name&&>","67","Prai + name&&>","67","Tawi Tawi + name&&>","67"
"96909","9161821","CONTAINER","KRPUS N3 ANC.","Busan + KRPUS","100","Punta Ancla + name","61","Ulsan + KRUSN","59","San Juan (Peru) + name","56","Pusan New Port + name","54"
"96912","9430052","CONTAINER","TWKHH<<=>>PHCEB","Cebu + PHCEB&&>","100","Calbayog + PHCBY&&>","80","Cebu + name&&>","67","Pecem + name&&>","60","Pemba + name&&>","60"
"96913","9780639","DRY BULK","OMSOH","Sohar Port + OMSOH","100","Domsjo + name","73","Tromso + name","73","Oslo + name","67","Tomo + name","67"
"96918","9724336","TANKER","USGOLA>BSFPO","Freeport, (Grand Bahama Is.), Bahamas + BSFPO&&>","100","Freeport, Texas, U.S.A. + USFPO&&>","80","Basuo + name&&>","60","Folkestone + GBFOL&&>","60","Sao Francisco do Sul + BRSFS&&>","60"
"96921","9737503","CONTAINER","JPKII","Kiire + JPKII","100","Kikuma + JPKIK","80","Kin Wan (Okinawa) + JPKIN","80","Kamaishi + JPKIS","80","Kainan + JPKAI","80"
"96937","9286059","TANKER","ITGOA","Genoa - Avamporto + ITGOA","100","Gela + ITGEA","80","Gaeta + ITGAE","80","Torre Annunziata + ITTOA","80","Itaguai + name","67"
"96964","9249130","TANKER","SGSIN EAST OPL","Singapore + SGSIN","100","Sevastopol + name","58","Shengsi Liedao + name","57","East London + name","56","Nossi-Be + name","55"
"96967","9138161","CONTAINER","THBKK","Bangkok + THBKK","100","Bangsaphan + THPKK","80","Hong Kong + HKHKG","60","Kantang + THKAN","60","Khanom + THKHA","60"
"96968","9284685","TANKER","EGSUZ","Suez Port + EGSUZ","100","Supe Bay + 	PESU","67","Egersund + name","62","Yeosu + name","60","El Guamache + VEEGU","60"
"96971","9313008","CONTAINER","SGSIN","Singapore + SGSIN","100","Bassein + name","67","Messina + name","67","Shengjin + name","62","Stugsund + name","62"
"96987","9209910","DRY BULK","AUNTL","Newcastle + AUNTL","100","Northern Endeavour + AUNTE","80","Port Alma + AUPTL","80","Antalya + name","67","Antilla + name","67"
"96998","9372688","DRY BULK","IEDUB","Dublin + IEDUB","100","Surabaya + IDSUB","80","Muara Berau Anchorage + IDMUB","80","Idku + name","67","Dubai + name","60"
"97018","9407146","CONTAINER","JPYOK","Yokohama + JPYOK","100","Kokura + JPKOK","80","Tokyo + JPTYO","80","Aokata + JPAOK","80","Yokkaichi - LNG + JPYKK","80"
"97044","9708681","CONTAINER","MYTPP PS","Tanjung Pelepas + MYTPP","100","Tanjung Manis + MYTMP","62","Puerto Princesa + PHPPS","62","Phu My + name","57","Medway Ports + name","50"
"97054","9362877","TANKER","JPKSM","Kashima + JPKSM","100","Hososhima + JPHSM","80","Sakaiminato + JPSMN","80","Kimitsu + JPKMT","80","Komatsushima + JPKOM","80"
"97072","9179440","CONTAINER","KRPUS","Busan + KRPUS","100","Ulsan + KRUSN","80","Pusan + name","60","Kristinestad + FIKRS","60","Ponce + PRPSE","60"
"97089","9299642","CONTAINER","SGSIN EPBGA","Singapore + SGSIN","100","Bassein + name","67","Spring Bay + name","57","Ba Ngoi + name","56","Bassens + name","56"
"97094","9710335","TANKER","GBIMM","Immingham Dock + GBIMM","100","Bima + name","67","Milford Haven + GBMLF","60","Leith + GBLEI","60","Montrose, U.K. + GBMON","60"
"97096","9684641","CONTAINER","SAJED","Jeddah + SAJED","100","Jebel Dhanna - Ruwais + AEJED","80","Pasajes + name","67","Saltend + name","67","Mesaieed + name","62"
"97103","9792486","TANKER","EGPSD","Port Said + EGPSD","100","Egersund + name","62","Alcudia + ESALD","60","Karlstad + SEKSD","60","Safaga + EGSGA","60"
"97109","9532109","DRY BULK","SGP>COCIE","Cienaga + COCIE&&>","100","Covenas + COCVE&&>","80","Cochin + name&&>","73","Crockett + name&&>","62","Necochea + name&&>","62"
"97117","9783978","DRY","GIGIB","Gibraltar + GIGIB","100","Dighi + name","60","Limetree Bay + VILIB","60","Invergordon + GBIVG","60","Gioia Tauro + ITGIT","60"
"97118","9300465","CONTAINER","TYO R=>JPOSA","Osaka + JPOSA&&>","100","Onahama + JPONA&&>","80","Owase + JPOWA&&>","80","Sakai + JPSAK&&>","80","Yokosuka + JPYOS&&>","80"
"97127","9556301","DRY BULK","GBIMM","Immingham Dock + GBIMM","100","Bima + name","67","Milford Haven + GBMLF","60","Leith + GBLEI","60","Montrose, U.K. + GBMON","60"
"97130","9817626","TANKER","RUNVS","Novorossiysk + RUNVS","100","Nevelsk + RUNEV","80","Vysotsk + RUVYS","80","Provideniya + RUPVS","80","Rundvik + name","67"
"97143","9169029","CONTAINER","RUNVS>EGDAM","Damietta + EGDAM&&>","100","Coega + name&&>","60","Gamba + name&&>","60","Onega + name&&>","60","Domsjo + SEDOM&&>","60"
"97162","9232565","CONTAINER","FRFOS>>ESAGP","Malaga + ESAGP&&>","100","Algeciras + ESALG&&>","80","Sagunto + ESSAG&&>","80","Aguilas + ESAGU&&>","80","Mersrags + name&&>","62"
"97194","9185528","TANKER","AEDAS","Das Island + AEDAS","100","Adak + name","67","Alemdar + name","67","Arendal + name","67","Klaipeda + name","62"
"97263","9562453","DRY","RUVNN","Vanino + RUVNN","100","Ravenna + name","67","Runcorn + name","67","Ronne + name","60","Rouen + name","60"
"97266","9150195","CONTAINER","TWKHH > PGLAE","Lae + PGLAE&&>","100","Lae + name&&>","75","Gela + name&&>","67","Penglai + name&&>","67","Pula + name&&>","67"
"97272","9478822","DRY BULK","CNZOS","Zhoushan + CNZOS","100","Laizhou + CNLZO","80","Foshan + CNFOS","80","Zhongshan + CNZSN","80","Taizhou + CNTZO","80"
"97292","9763332","TANKER","GIGIB","Gibraltar + GIGIB","100","Dighi + name","60","Limetree Bay + VILIB","60","Invergordon + GBIVG","60","Gioia Tauro + ITGIT","60"
"97319","9489168","DRY","RUVNN","Vanino + RUVNN","100","Ravenna + name","67","Runcorn + name","67","Ronne + name","60","Rouen + name","60"
"97325","9227326","CONTAINER","BSFPO","Freeport, (Grand Bahama Is.), Bahamas + BSFPO","100","Freeport, Texas, U.S.A. + USFPO","80","Basuo + name","60","Folkestone + GBFOL","60","Sao Francisco do Sul + BRSFS","60"
"97328","9543615","DRY","SGJUR","Jurong Marine Base + SGJUR","100","Sur + name","75","Sjursoya + name","62","Sture + name","60","Surat + name","60"
"97331","9297553","TANKER","RUMMK","Murmansk + RUMMK","100","Truk + name","67","Umm Qasr + name","62","Rauma + name","60","Rumoi + name","60"
"97348","9670901","DRY","VANCOUVER (CAVAN)","Vancouver, B.C., Canada + CAVAN","100","Vancouver, B.C., Canada + name","75","Vancouver, Washington, U.S.A. + name","75","Cape Cuvier + name","62","Stavanger Havn + name","62"
"97349","9399222","CONTAINER","CNTAO","Qingdao (formerly Tsingtao) + CNTAO","100","TAICANG + 	CNTA","89","Cinta + name","80","Taixing + CNTAX","80","Taizhou + CNTZO","80"
"97355","9610444","DRY BULK","JPYOK","Yokohama + JPYOK","100","Kokura + JPKOK","80","Tokyo + JPTYO","80","Aokata + JPAOK","80","Yokkaichi - LNG + JPYKK","80"
"97361","9708801","CONTAINER","FRLEH","Le Havre + FRLEH","100","Le Verdon + FRLVE","80","Doraleh + name","67","Ferndale + name","62","Leigh + name","60"
"97367","8920567","TANKER","NLRTM","Rotterdam + NLRTM","100","Pernis + NLPER","60","Botlek + NLBOT","60","Santarem + BRSTM","60","Tramandai + BRTRM","60"
"97381","8503096","DRY BULK","IEDRO","Drogheda + IEDRO","100","Probolinggo + IDPRO","80","Rosslare Europort + IEROE","80","Hiro + name","67","Quintero + name","62"
"97384","9186302","DRY BULK","MYLBU","Labuan + MYLBU","100","Lutong + MYLUT","80","Lahad Datu + MYLDU","80","Lumut, Malaya, Malaysia + MYLUM","80","Milbuk + name","73"
"97400","9564671","TANKER","SGSIN","Singapore + SGSIN","100","Bassein + name","67","Messina + name","67","Shengjin + name","62","Stugsund + name","62"
"97405","9353228","CONTAINER","USBAL","Baltimore - Locust Point, Maryland, U.S.A. + USBAL","100","Bellingham + USBLI","80","Albany, New York, U.S.A. + USALB","80","Alliance + USAL3","80","Belair + USBLB","80"
"97407","9228370","TANKER","BRSSZ","Santos + BRSSZ","100","Sao Francisco do Sul + BRSFS","80","Sao Sebastiao + BRSSO","80","Salvador + BRSSA","80","Sao Luiz De Maranhao + BRSLZ","80"
"97423","9414137","CONTAINER","GRPIR","Piraeus + GRPIR","100","Prinos + GRPPI","80","Perama + GRPER","80","Agria + name","60","Risor + name","60"
"97430","9357482","DRY BULK","NLAMS","Amsterdam + NLAMS","100","Maassluis + NLMSL","80","Namsos + name","73","Lamlash + name","67","Palamos + name","67"
"97449","9605255","CONTAINER","QAHMD","Hamad Port  + QAHMD","100","Hamad + name","60","Aaheim m + NOAHM","60","Umm Al Nar + AEMZD","60","Mar del Plata + ARMDQ","60"
"97459","9360324","TANKER","NLAMS","Amsterdam + NLAMS","100","Maassluis + NLMSL","80","Namsos + name","73","Lamlash + name","67","Palamos + name","67"
"97466","9584504","DRY","KRYOS","Yosu + KRYOS","100","Kos + name","75","Yosu + name","67","Kramfors + name","62","Grays + name","60"
"97468","9477347","CONTAINER","PECLL","Callao + PECLL","100","La Libertad, Ecuador + ECLLD","80","Hopewell + name","62","Collo + name","60","Pecem + name","60"
"97475","9277735","TANKER","AEFJR","Fujairah + AEFJR","100","Sandefjord + name","67","ANYER + name","60","Dahej + name","60","Haeju + name","60"
"97485","9481958","DRY","BHMIN","Mina Sulman + BHMIN","100","Hamina + name","73","Bohemia + name","67","HUMEN + name","60","Marin + name","60"
"97492","9106479","CONTAINER","TRTEK","Tekirdag + TRTEK","100","Ternate + name","67","Trieste + name","67","Truk + name","67","Erdek + name","60"
"97503","9362724","CONTAINER","ITLIV","Livorno + ITLIV","100","Dili + name","67","Silivri + name","67","Haili + name","60","Tivat + name","60"
"97509","9304693","CONTAINER","KRPUS","Busan + KRPUS","100","Ulsan + KRUSN","80","Pusan + name","60","Kristinestad + FIKRS","60","Ponce + PRPSE","60"
"97521","9342671","CONTAINER","JPOSA H","Osaka + JPOSA","100","Onahama + JPONA","67","Owase + JPOWA","67","Sakai + JPSAK","67","Yokosuka + JPYOS","67"
"97522","9826562","CONTAINER","JPSMN","Sakaiminato + JPSMN","100","Hososhima + JPHSM","80","Shiogama + JPSGM","80","Minamata + JPMIN","80","Shimotsu + JPSMT","80"
"97524","9012214","CONTAINER","KRPUS","Busan + KRPUS","100","Ulsan + KRUSN","80","Pusan + name","60","Kristinestad + FIKRS","60","Ponce + PRPSE","60"
"97530","9290177","CONTAINER","NLRTM","Rotterdam + NLRTM","100","Pernis + NLPER","60","Botlek + NLBOT","60","Santarem + BRSTM","60","Tramandai + BRTRM","60"
"97545","9148520","DRY BULK","PECLL","Callao + PECLL","100","La Libertad, Ecuador + ECLLD","80","Hopewell + name","62","Collo + name","60","Pecem + name","60"
"97555","9695121","CONTAINER","MYPKG","Port Klang - Pelabuhan Ultra - North Port + MYPKG","100","Pengerang + MYPGG","80","Pasir Gudang + MYPGU","80","Tanjung Manis + MYTMP","60","Yangpu + CNYPG","60"
"97575","9174385","TANKER","ECPBO  /  ECEBL","Puerto Bolivar, Ecuador + ECPBO","100","Cabo Blanco + name","55","Port Kembla + name","55","Port Neches + name","55","El Palito + name","50"
"97578","9347982","CONTAINER","AUSYD","Sydney, N.S.W., Australia + AUSYD","100","Sydney, N.S., Canada + CASYD","80","Ahus + name","67","Ajuy + name","67","Sandusky + name","62"
"97585","9343273","DRY BULK","FIOUL","Oulu + FIOUL","100","Oulu + name","67","Boulogne-sur-Mer + FRBOL","60","Folkestone + GBFOL","60","Rauma + FIRAU","60"
"97590","9280627","CONTAINER","MYTPP","Tanjung Pelepas + MYTPP","100","Tanjung Manis + MYTMP","80","Punta Del Este + UYPDP","60","Lutong + MYLUT","60","Saipan + MPSPN","60"
"97601","9215919","CONTAINER","PABLB - CRCAL","Caldera, Costa Rica + CRCAL","100","Balboa + PABLB","100","Calabar + name","56","Cam Pha + name","56","YANBU COMMERCIAL PORT + name","56"
"97675","9786786","CONTAINER","PAMAN - BEANR","Antwerp + BEANR","100","Palm Beach + name","67","Bandar Lampung + name","64","Banjarmasin + name","64","Aabenraa + name","63"
"97697","9521447","TANKER","GBIMM","Immingham Dock + GBIMM","100","Bima + name","67","Milford Haven + GBMLF","60","Leith + GBLEI","60","Montrose, U.K. + GBMON","60"
"97709","9440813","CONTAINER","SGSIN PWBGA","Singapore + SGSIN","100","Bassein + name","67","Spring Bay + name","57","Ba Ngoi + name","56","Bassens + name","56"
"97712","9674189","DRY BULK","KRPTK","Pyeong Taek + KRPTK","100","Keret + name","60","Kotka + name","60","Tokuyama + JPTKY","60","Tomakomai + JPTMK","60"
"97723","9288863","TANKER","AUKWI","Kwinana (Refinery) + AUKWI","100","Weipa + AUWEI","80","KOOLAN ISLAND + AUKOI","80","Lawi Lawi + name","67","Tawi Tawi + name","67"
"97736","9285938","DRY","CASOR","Sorel + CASOR","100","Toronto + CATOR","80","Cork + name","67","Canaport + name","62","Castries + name","62"
"97739","9242285","CONTAINER","PTLEI","Leixoes + PTLEI","100","Lisbon + PTLIS","80","Poti + name","67","Leigh + name","60","Leith + name","60"
"97745","9212644","DRY BULK","FIHKO","Hanko + FIHKO","100","Yxpila + FIKOK","80","Hanko + name","60","Inkoo + name","60","Kristinestad + FIKRS","60"
"97761","9345958","CONTAINER","MYPGU","Pasir Gudang + MYPGU","100","Port Klang - Pelabuhan Ultra - North Port + MYPKG","80","Pengerang + MYPGG","80","Phu My + name","73","Tallaboa Bay + 	PRGU","67"
"97770","9462316","TANKER","GBTEE","Teesport + GBTEE","100","Gee + name","75","Stornoway + 	GBST","67","Belem + name","60","Gabes + name","60"
"97772","9424209","TANKER","USGLS","Galveston + USGLS","100","El Segundo + USELS","80","Geismar + USGSM","80","Gretna + USGTL","80","Pascagoula + USPGL","80"
"97798","9326952","CONTAINER","ILHFA","Haifa + ILHFA","100","Hadera + ILHAD","80","Eilat + name","60","Haifa + name","60","Eilat + ILETH","60"
"97807","9493066","DRY BULK","AUPHE","Port Hedland + AUPHE","100","Thevenard + AUTHE","80","Exmouth + AUPEX","80","Port Huon + AUPHU","80","Campeche + name","62"
"97815","8715857","CONTAINER","CAMTR -ITGIT","Montreal + CAMTR","100","Gioia Tauro + ITGIT","100","Caripito + name","63","Toros + TRTGT","62","Carrington + name","57"
